"Último","aggregatedTimestamp"
1.0769333333333333,"1997-06-29"
1.0789619047619048,"1997-07-06"
1.0806142857142855,"1997-07-13"
1.0815428571428574,"1997-07-20"
1.0828095238095237,"1997-07-27"
1.0842952380952382,"1997-08-03"
1.086238095238095,"1997-08-10"
1.0902857142857143,"1997-08-17"
1.092142857142857,"1997-08-24"
1.0917714285714286,"1997-08-31"
1.0914714285714284,"1997-09-07"
1.093157142857143,"1997-09-14"
1.0950285714285712,"1997-09-21"
1.0961190476190474,"1997-09-28"
1.0975,"1997-10-05"
1.098752380952381,"1997-10-12"
1.100442857142857,"1997-10-19"
1.1036380952380953,"1997-10-26"
1.104,"1997-11-02"
1.1059428571428571,"1997-11-09"
1.1073380952380953,"1997-11-16"
1.1089523809523811,"1997-11-23"
1.1096952380952383,"1997-11-30"
1.1134095238095238,"1997-12-07"
1.113447619047619,"1997-12-14"
1.114509523809524,"1997-12-21"
1.1734708333333335,"1998-01-01"
1.1167761904761904,"1998-01-04"
1.1187285714285713,"1998-01-11"
1.1201809523809523,"1998-01-18"
1.1223190476190477,"1998-01-25"
1.1239809523809523,"1998-02-01"
1.1260285714285714,"1998-02-08"
1.1281714285714284,"1998-02-15"
1.1293714285714285,"1998-02-22"
1.1305714285714286,"1998-03-01"
1.1322999999999999,"1998-03-08"
1.1336380952380953,"1998-03-15"
1.1351476190476193,"1998-03-22"
1.1370761904761904,"1998-03-29"
1.1388904761904763,"1998-04-05"
1.1402285714285714,"1998-04-12"
1.142204761904762,"1998-04-19"
1.1440857142857142,"1998-04-26"
1.1443809523809523,"1998-05-03"
1.146304761904762,"1998-05-10"
1.149504761904762,"1998-05-17"
1.1513857142857142,"1998-05-24"
1.1514857142857142,"1998-05-31"
1.1534666666666666,"1998-06-07"
1.154595238095238,"1998-06-14"
1.1554619047619048,"1998-06-21"
1.156657142857143,"1998-06-28"
1.1595619047619048,"1998-07-05"
1.1621714285714286,"1998-07-12"
1.1630095238095237,"1998-07-19"
1.1637333333333335,"1998-07-26"
1.1662142857142856,"1998-08-02"
1.1703714285714286,"1998-08-09"
1.1739047619047618,"1998-08-16"
1.1750238095238095,"1998-08-23"
1.177338095238095,"1998-08-30"
1.178290476190476,"1998-09-06"
1.180014285714286,"1998-09-13"
1.1831666666666667,"1998-09-20"
1.1838380952380954,"1998-09-27"
1.1845190476190475,"1998-10-04"
1.1875380952380954,"1998-10-11"
1.1896476190476188,"1998-10-18"
1.1917428571428572,"1998-10-25"
1.190347619047619,"1998-11-01"
1.1901619047619045,"1998-11-08"
1.192604761904762,"1998-11-15"
1.1983523809523808,"1998-11-22"
1.2015523809523807,"1998-11-29"
1.203038095238095,"1998-12-06"
1.2053,"1998-12-13"
1.2071190476190474,"1998-12-20"
1.6655854166666668,"1999-01-01"
1.208945238095238,"1999-01-03"
1.307909523809524,"1999-01-10"
1.631333333333333,"1999-01-17"
1.9033333333333333,"1999-01-24"
1.8409523809523811,"1999-01-31"
1.8969047619047616,"1999-02-07"
1.9128571428571426,"1999-02-14"
2.012142857142857,"1999-02-21"
2.081190476190476,"1999-02-28"
1.9168095238095237,"1999-03-07"
1.861761904761905,"1999-03-14"
1.8145238095238094,"1999-03-21"
1.7370238095238093,"1999-03-28"
1.7209523809523808,"1999-04-04"
1.6752142857142858,"1999-04-11"
1.6987619047619051,"1999-04-18"
1.6837380952380951,"1999-04-25"
1.6720714285714284,"1999-05-02"
1.6535714285714287,"1999-05-09"
1.6797857142857142,"1999-05-16"
1.7195238095238097,"1999-05-23"
1.7343809523809524,"1999-05-30"
1.7584285714285712,"1999-06-06"
1.7696666666666665,"1999-06-13"
1.7797142857142858,"1999-06-20"
1.7679285714285715,"1999-06-27"
1.785761904761905,"1999-07-04"
1.814238095238095,"1999-07-11"
1.809047619047619,"1999-07-18"
1.8085238095238096,"1999-07-25"
1.8337142857142854,"1999-08-01"
1.8659285714285714,"1999-08-08"
1.8935714285714282,"1999-08-15"
1.9087142857142856,"1999-08-22"
1.9213571428571425,"1999-08-29"
1.8906666666666665,"1999-09-05"
1.8811190476190476,"1999-09-12"
1.8928095238095237,"1999-09-19"
1.9296190476190476,"1999-09-26"
1.9463809523809523,"1999-10-03"
1.9622380952380951,"1999-10-10"
1.9886190476190475,"1999-10-17"
1.973357142857143,"1999-10-24"
1.9336904761904763,"1999-10-31"
1.9305952380952378,"1999-11-07"
1.932404761904762,"1999-11-14"
1.928690476190476,"1999-11-21"
1.9018809523809521,"1999-11-28"
1.8648809523809522,"1999-12-05"
1.8369047619047616,"1999-12-12"
1.822904761904762,"1999-12-19"
1.8782916666666667,"2000-01-01"
1.8305238095238097,"2000-01-02"
1.8141904761904764,"2000-01-09"
1.7858571428571426,"2000-01-16"
1.7802142857142855,"2000-01-23"
1.7807619047619048,"2000-01-30"
1.7687142857142857,"2000-02-06"
1.7749761904761905,"2000-02-13"
1.778595238095238,"2000-02-20"
1.7614285714285713,"2000-02-27"
1.7439999999999998,"2000-03-05"
1.7403571428571427,"2000-03-12"
1.7328095238095238,"2000-03-19"
1.7454999999999998,"2000-03-26"
1.7436190476190476,"2000-04-02"
1.7616904761904761,"2000-04-09"
1.7754285714285714,"2000-04-16"
1.7980238095238095,"2000-04-23"
1.805952380952381,"2000-04-30"
1.819333333333333,"2000-05-07"
1.8308095238095232,"2000-05-14"
1.8448333333333333,"2000-05-21"
1.821071428571429,"2000-05-28"
1.7986666666666669,"2000-06-04"
1.8070238095238094,"2000-06-11"
1.8114047619047617,"2000-06-18"
1.8166428571428572,"2000-06-25"
1.8052380952380953,"2000-07-02"
1.799,"2000-07-09"
1.7973809523809523,"2000-07-16"
1.7872142857142856,"2000-07-23"
1.7899761904761904,"2000-07-30"
1.7976190476190474,"2000-08-06"
1.8093809523809525,"2000-08-13"
1.8214999999999997,"2000-08-20"
1.8259523809523808,"2000-08-27"
1.8205952380952382,"2000-09-03"
1.8328095238095237,"2000-09-10"
1.851190476190476,"2000-09-17"
1.8463333333333332,"2000-09-24"
1.851833333333333,"2000-10-01"
1.8607619047619044,"2000-10-08"
1.8756428571428574,"2000-10-15"
1.914690476190476,"2000-10-22"
1.921761904761905,"2000-10-29"
1.9534047619047616,"2000-11-05"
1.952,"2000-11-12"
1.9389761904761906,"2000-11-19"
1.9691190476190477,"2000-11-26"
1.9709523809523806,"2000-12-03"
1.9637619047619048,"2000-12-10"
1.957142857142857,"2000-12-17"
1.9550178571428571,"2000-12-24"
2.0361177083333333,"2001-01-01"
1.9487333333333334,"2001-01-07"
1.9534047619047616,"2001-01-14"
1.9662857142857144,"2001-01-21"
1.9795952380952384,"2001-01-28"
1.9942619047619048,"2001-02-04"
1.9903333333333335,"2001-02-11"
2.0253095238095242,"2001-02-18"
2.0346380952380954,"2001-02-25"
2.038380952380952,"2001-03-04"
2.0883333333333334,"2001-03-11"
2.1330714285714283,"2001-03-18"
2.1416904761904765,"2001-03-25"
2.1659285714285716,"2001-04-01"
2.1550238095238097,"2001-04-08"
2.2046666666666668,"2001-04-15"
2.2447809523809528,"2001-04-22"
2.2115714285714283,"2001-04-29"
2.2533571428571424,"2001-05-06"
2.3108095238095236,"2001-05-13"
2.329095238095238,"2001-05-20"
2.357857142857143,"2001-05-27"
2.3759523809523815,"2001-06-03"
2.4083333333333337,"2001-06-10"
2.404071428571429,"2001-06-17"
2.3070238095238094,"2001-06-24"
2.398309523809524,"2001-07-01"
2.5088333333333335,"2001-07-08"
2.5059999999999993,"2001-07-15"
2.458428571428571,"2001-07-22"
2.473690476190476,"2001-07-29"
2.4708571428571426,"2001-08-05"
2.504452380952381,"2001-08-12"
2.533166666666667,"2001-08-19"
2.5532380952380955,"2001-08-26"
2.5740238095238093,"2001-09-02"
2.653785714285715,"2001-09-09"
2.732095238095238,"2001-09-16"
2.6975,"2001-09-23"
2.7267619047619047,"2001-09-30"
2.776357142857143,"2001-10-07"
2.742357142857143,"2001-10-14"
2.727785714285714,"2001-10-21"
2.693190476190476,"2001-10-28"
2.5677380952380955,"2001-11-04"
2.538,"2001-11-11"
2.5226190476190475,"2001-11-18"
2.485785714285714,"2001-11-25"
2.423928571428571,"2001-12-02"
2.3622619047619042,"2001-12-09"
2.3371190476190473,"2001-12-16"
2.3270238095238094,"2001-12-23"
2.772083333333333,"2002-01-01"
2.3750952380952377,"2002-01-06"
2.377642857142857,"2002-01-13"
2.3883095238095238,"2002-01-20"
2.4222857142857146,"2002-01-27"
2.4404523809523804,"2002-02-03"
2.437928571428572,"2002-02-10"
2.4231428571428566,"2002-02-17"
2.3705238095238097,"2002-02-24"
2.347333333333333,"2002-03-03"
2.3459523809523803,"2002-03-10"
2.3480476190476187,"2002-03-17"
2.337976190476191,"2002-03-24"
2.2980238095238095,"2002-03-31"
2.286190476190476,"2002-04-07"
2.3242857142857147,"2002-04-14"
2.356809523809524,"2002-04-21"
2.380952380952381,"2002-04-28"
2.4455714285714283,"2002-05-05"
2.4925238095238096,"2002-05-12"
2.5054523809523808,"2002-05-19"
2.5197857142857143,"2002-05-26"
2.6012142857142857,"2002-06-02"
2.69847619047619,"2002-06-09"
2.7373809523809527,"2002-06-16"
2.8189047619047614,"2002-06-23"
2.8761190476190475,"2002-06-30"
2.8365476190476193,"2002-07-07"
2.866261904761905,"2002-07-14"
2.964595238095238,"2002-07-21"
3.2051904761904764,"2002-07-28"
3.0570238095238094,"2002-08-04"
3.151714285714286,"2002-08-11"
3.1063095238095237,"2002-08-18"
3.077785714285714,"2002-08-25"
3.109047619047619,"2002-09-01"
3.1297380952380953,"2002-09-08"
3.333595238095238,"2002-09-15"
3.716928571428572,"2002-09-22"
3.6780952380952376,"2002-09-29"
3.789,"2002-10-06"
3.874142857142857,"2002-10-13"
3.8508571428571425,"2002-10-20"
3.705238095238095,"2002-10-27"
